,0
11216,1755.9825
11217,1013.2124
11218,756.753
11219,661.39233
11220,673.56616
11221,1057.3396
11222,2947.926
11223,5596.7134
11224,6184.5
11225,5618.6167
11226,5219.7266
11227,4874.291
11228,5219.023
11229,5395.2285
11230,5422.4556
11231,5781.646
11232,6075.252
11233,6415.527
11234,6375.826
11235,6005.7256
11236,4944.937
11237,3885.3591
11238,3891.404
11239,3408.6548
11240,3297.1648
11241,2833.2085
11242,2160.802
11243,1506.6082
11244,936.9603
11245,770.72107
11246,590.242
11247,612.756
11248,1048.9044
11249,1881.6158
11250,2583.1086
11251,2582.169
11252,3547.2092
11253,3565.4148
11254,3539.6528
11255,3887.851
11256,3876.0625
11257,3911.0479
11258,3649.8284
11259,3932.1982
11260,3964.8838
11261,4427.197
11262,4430.6333
11263,4368.126
11264,4541.589
11265,4557.682
11266,4629.6694
11267,4639.079
11268,4667.4517
11269,4677.916
11270,4746.0557
11271,4850.9556
11272,4668.275
11273,4144.012
11274,3466.3787
11275,3145.9753
11276,3129.763
11277,3058.595
11278,2267.6821
11279,1645.6898
11280,1101.5009
11281,921.46405
11282,753.11365
11283,620.062
11284,589.3887
11285,621.31366
11286,868.3555
11287,1587.7112
11288,1589.0272
11289,1965.5133
11290,2608.5564
11291,2679.404
11292,3294.2385
11293,3711.3267
11294,4043.9297
11295,4282.865
11296,4517.6367
11297,4486.0767
11298,4557.1704
11299,4493.5835
11300,4474.0986
11301,4492.4565
11302,4485.415
11303,3862.9407
11304,3859.5876
11305,3536.474
11306,3078.5645
11307,3102.3882
11308,2549.53
11309,2548.4558
11310,1947.5814
11311,1407.7236
11312,1454.5914
11313,629.6554
11314,697.9349
11315,489.35773
11316,428.67838
11317,580.849
11318,581.6141
11319,335.20593
11320,363.31418
11321,375.2734
11322,433.1968
11323,450.10004
11324,425.66922
11325,938.46655
11326,2891.802
11327,2887.6064
11328,5324.2793
11329,5334.4014
11330,6041.8115
11331,6038.9097
11332,5404.2954
11333,4843.908
11334,4864.335
11335,4471.504
11336,4482.6357
11337,4457.557
11338,4656.934
11339,4667.504
11340,4933.869
11341,4939.6377
11342,4919.207
11343,4912.8164
11344,4917.702
11345,5189.3076
11346,5196.17
11347,5645.384
11348,6287.952
11349,5798.6006
11350,4458.404
11351,3337.0037
11352,2966.4753
11353,2628.6921
11354,2089.9749
11355,1368.5583
11356,821.3731
11357,555.5135
11358,522.3028
11359,584.4626
11360,1040.2592
11361,1015.65875
11362,2950.013
11363,2971.329
11364,2964.8682
11365,5284.1807
11366,5280.9995
11367,5290.3774
11368,5879.032
11369,5879.5977
11370,5498.342
11371,5419.6255
11372,4969.1597
11373,4974.8
11374,4946.458
11375,4578.71
11376,4599.3784
11377,4586.6147
11378,4800.348
11379,4790.4556
11380,4842.42
11381,4821.252
11382,5098.166
11383,5123.535
11384,5107.525
11385,4997.337
11386,5002.9893
11387,5309.622
11388,5334.917
11389,5335.8354
11390,5763.6064
11391,5737.8867
11392,5726.9927
11393,5701.456
11394,6380.9443
11395,6388.7744
11396,5952.2856
11397,4640.665
11398,4640.9346
11399,4639.2915
11400,3448.2341
11401,3429.4502
11402,3392.4292
11403,2968.2546
11404,2989.8347
11405,2867.1765
11406,2862.204
11407,2254.0154
11408,2224.8167
11409,1470.0343
11410,1461.0018
11411,808.112
11412,536.44104
11413,531.7609
11414,461.30533
11415,537.8173
11416,1012.49805
11417,3068.5637
11418,5458.275
11419,6013.587
11420,6020.508
11421,5653.8438
11422,5006.8276
11423,4662.8584
11424,4936.106
11425,5205.1445
11426,5144.0986
11427,5385.1846
11428,5873.57
11429,6495.2827
11430,6111.7505
11431,4809.057
11432,3625.0935
11433,3208.0762
11434,2940.4668
11435,2177.1028
11436,1540.8624
11437,955.5361
11438,679.5787
11439,603.85095
11440,639.997
11441,1094.9246
11442,3100.9087
11443,5582.4014
11444,6292.2124
11445,6297.3833
11446,5795.128
11447,5092.9336
11448,4770.8794
11449,5017.255
11450,5281.9194
11451,5167.6646
11452,5541.2446
11453,5884.614
11454,6456.0303
11455,6072.9014
11456,4744.5825
11457,3639.1047
11458,3341.6626
11459,3091.053
11460,2502.2385
11461,1754.1797
11462,977.80493
11463,706.33905
11464,611.3374
11465,653.49725
11466,1056.4192
11467,2928.3523
11468,5513.335
11469,6128.3076
11470,5556.6436
11471,5120.358
11472,4766.4243
11473,5135.573
11474,5377.2305
11475,5381.501
11476,5540.9116
11477,5890.0977
11478,6333.773
11479,5870.946
11480,4811.092
11481,3723.4006
11482,3211.8538
11483,3157.8481
11484,2747.2805
11485,2006.709
11486,1350.9342
11487,818.39435
11488,639.35034
11489,460.17316
11490,491.1914
11491,1021.53595
11492,1030.4053
11493,1027.1002
11494,1898.8744
11495,1874.4338
11496,1869.6489
11497,2609.909
11498,2600.8757
11499,3681.2144
11500,3950.6514
11501,3983.4985
11502,4431.843
11503,4589.1
11504,4735.5474
11505,4699.381
11506,4655.7046
11507,4795.7534
11508,4885.2124
11509,4154.5107
11510,3392.929
11511,3132.0916
11512,3042.695
11513,3014.9927
11514,2243.6174
11515,1557.408
11516,925.89026
11517,703.52374
11518,475.22168
11519,431.3513
11520,731.8908
11521,1489.7683
11522,1810.0721
11523,1787.1934
11524,1857.8702
11525,2642.8284
11526,3173.8196
11527,3497.3076
11528,3937.7764
11529,4209.138
11530,4189.3643
11531,4305.359
11532,4397.391
11533,4304.936
11534,4425.891
11535,4525.3516
11536,4385.398
11537,3832.8245
11538,3614.516
11539,3012.6719
11540,2628.3682
11541,1926.1058
11542,1348.0437
11543,655.6542
11544,442.68033
11545,288.84088
11546,374.6719
11547,1023.0246
11548,2796.4382
11549,5378.904
11550,6267.812
11551,5440.914
11552,5578.6646
11553,4807.384
11554,4810.7593
11555,4462.8525
11556,4632.5986
11557,4904.1836
11558,4853.829
11559,5127.4883
11560,5652.5273
11561,6179.568
11562,5904.505
11563,4441.0396
11564,3246.2559
11565,2848.624
11566,2643.7637
11567,2027.1918
11568,1317.487
11569,1361.1455
11570,890.2423
11571,806.373
11572,576.173
11573,438.37735
11574,462.9317
11575,380.56577
11576,470.72415
11577,479.1449
11578,491.7524
11579,425.4832
11580,952.96564
11581,900.7485
11582,1029.0272
11583,2933.4136
11584,2914.9336
11585,5397.698
11586,5255.3467
11587,5842.875
11588,5781.499
11589,5464.2188
11590,4919.712
11591,4535.2
11592,4779.7407
11593,5067.333
11594,4980.1714
11595,5265.324
11596,5446.288
11597,5762.8887
11598,6330.142
11599,6383.4653
11600,5831.4053
11601,4624.3794
11602,3376.5618
11603,3096.8127
11604,3039.4126
11605,2894.2048
11606,2267.827
11607,1532.8206
11608,894.1295
11609,498.1693
11610,440.7576
11611,494.26273
11612,957.37787
11613,2996.3687
11614,5436.1113
11615,6106.133
11616,5784.656
11617,4939.9204
11618,4593.716
11619,4920.5615
11620,5096.5894
11621,4978.1787
11622,5343.63
11623,5720.3306
11624,6365.285
11625,6057.1636
11626,4680.5884
11627,3561.667
11628,3206.8447
11629,2788.4783
11630,2072.023
11631,1438.5813
11632,833.6316
11633,634.4481
11634,500.1419
11635,782.92883
11636,965.149
11637,3005.868
11638,3009.78
11639,5518.3228
11640,5550.303
11641,6172.8574
11642,5654.5215
11643,4964.359
11644,4683.447
11645,4947.117
11646,5265.5854
11647,5120.6665
11648,5418.139
11649,5715.6357
11650,6385.3643
11651,5901.7534
11652,4693.563
11653,3638.878
11654,3131.7234
11655,3012.5164
11656,2387.617
11657,1621.609
11658,887.3618
11659,574.71674
11660,475.3339
11661,571.9949
11662,908.3395
11663,2821.2659
11664,5491.0503
11665,6027.526
11666,5557.7007
11667,5024.827
11668,4704.7456
11669,4969.319
11670,5215.9785
11671,5320.8403
11672,5394.367
11673,5676.9287
11674,6126.5474
11675,5725.48
11676,4591.334
11677,3603.1157
11678,3193.8208
11679,3150.2288
11680,2586.1475
11681,1915.8999
11682,1264.668
11683,708.20056
11684,617.7888
11685,439.28656
11686,433.18518
11687,494.41092
11688,935.15466
11689,1849.144
11690,2435.1785
11691,3323.1658
11692,3786.779
11693,3871.891
11694,4290.443
11695,4582.28
11696,4491.8643
11697,4507.6274
11698,4597.0874
11699,4608.9854
11700,4309.4087
11701,3863.3376
11702,3439.743
11703,2923.5298
11704,2931.0667
11705,2837.3174
11706,2033.51
11707,1239.8165
11708,783.9668
11709,525.8691
11710,76.89143
11711,259.53836
11712,184.22937
11713,61.793022
11714,440.0317
11715,441.04776
11716,1158.3572
11717,972.99994
11718,1325.0883
11719,2143.1655
11720,2001.6401
11721,2729.6465
11722,2656.2966
11723,2617.4585
11724,3097.3838
11725,3155.869
11726,3530.7527
11727,3493.007
11728,3505.4507
11729,3709.9827
11730,3747.256
11731,3777.7397
11732,3744.248
11733,4033.2893
11734,3966.7131
11735,4047.6357
11736,4126.897
11737,3999.1006
11738,3355.3118
11739,3099.6726
11740,2703.2322
11741,2460.1506
11742,1536.0845
11743,1071.406
11744,495.86038
11745,492.4406
11746,152.41592
11747,183.81097
11748,759.42737
11749,2593.8306
11750,5085.096
11751,5932.6772
11752,5129.143
11753,4667.9478
11754,4334.959
11755,4387.3574
11756,4654.675
11757,4568.0454
11758,4881.795
11759,5307.728
11760,5894.069
11761,5385.938
11762,4120.7476
11763,3021.8096
11764,2603.9421
11765,2287.4792
11766,1679.844
11767,1177.2861
11768,360.37762
11769,236.82765
11770,82.310165
11771,92.965836
11772,617.8379
11773,679.2585
11774,2675.7786
11775,4968.778
11776,5730.2935
11777,5708.9404
11778,5170.692
11779,5154.754
11780,4530.7217
11781,4250.1274
11782,4466.9243
11783,4686.662
11784,4600.443
11785,4996.734
11786,4917.0063
11787,5250.799
11788,5272.781
11789,6119.8555
11790,5474.7734
11791,4239.246
11792,3067.0835
11793,2675.7332
11794,2354.0054
11795,1814.534
11796,1154.7263
11797,371.58566
11798,-562.8221
11799,-628.8305
11800,-250.46974
11801,88.29968
11802,1977.5916
11803,4550.9575
11804,5067.826
11805,4671.068
11806,3645.6953
11807,2835.2744
11808,3307.173
11809,3205.8118
11810,3539.0876
11811,3562.7256
11812,3762.7993
11813,3919.6646
11814,4066.3035
11815,4205.6377
11816,3874.5422
11817,5042.849
11818,5084.1816
11819,5090.716
11820,4992.301
11821,2826.929
11822,1754.8604
11823,2066.883
11824,1824.4119
11825,865.1407
11826,1692.1218
11827,514.0908
11828,431.21536
11829,266.67633
11830,299.03882
11831,87.45882
11832,713.1058
11833,2784.7166
11834,5173.1426
11835,5778.634
11836,5376.6235
11837,4570.156
11838,4317.826
11839,4580.6177
11840,4715.0684
11841,4740.702
11842,4984.9717
11843,5259.5107
11844,6009.8604
11845,5511.928
11846,4346.432
11847,3297.5842
11848,2843.438
11849,2580.4006
11850,2011.3235
11851,1394.5789
11852,278.64355
11853,106.48354
11854,-14.951914
11855,-41.6765
11856,507.40262
11857,2152.623
11858,4729.432
11859,5375.414
11860,4870.4824
11861,4357.2856
11862,4039.6165
11863,4393.587
11864,4582.876
11865,4531.4727
11866,5058.658
11867,5192.552
11868,5597.673
11869,5166.748
11870,4013.5322
11871,3063.955
11872,2532.2993
11873,2400.5884
11874,2110.7532
11875,1587.6229
11876,1124.019
11877,763.60236
11878,624.3328
11879,207.11559
11880,395.7655
11881,597.18555
11882,1634.2255
11883,2346.068
11884,3231.6423
11885,3523.7864
11886,3610.527
11887,3983.0637
11888,4292.8784
11889,4390.778
11890,4403.822
11891,4334.4688
11892,4451.1
11893,4286.1807
11894,3768.6123
11895,3252.003
11896,2771.1602
11897,2805.737
11898,2587.816
11899,1986.3185
11900,1358.4099
11901,826.4796
11902,587.3435
11903,352.82196
11904,554.4139
11905,618.49396
11906,1293.7721
11907,1670.5264
11908,2426.2256
11909,2939.4436
11910,3250.6335
11911,3790.781
11912,3949.59
11913,4209.0015
11914,4177.4897
11915,4115.416
11916,4109.35
11917,4083.8765
11918,3399.8984
11919,3204.45
11920,2786.8787
11921,2445.9783
11922,1753.2727
11923,1272.5568
11924,628.14716
11925,433.05383
11926,347.8298
11927,367.92743
11928,378.17233
11929,799.0692
11930,2807.7922
11931,2796.2324
11932,5334.615
11933,5948.7236
11934,5311.9106
11935,4906.4272
11936,4391.0874
11937,4761.707
11938,4813.1455
11939,4737.5166
11940,5067.3306
11941,5413.283
11942,6143.2256
11943,5671.6084
11944,4391.894
11945,3178.7449
11946,2769.512
11947,2464.2844
11948,1960.5907
11949,1225.4988
11950,782.7348
11951,536.5567
11952,387.22772
11953,511.69446
11954,1084.8813
11955,2936.8298
11956,5252.3154
11957,5770.4136
11958,5602.968
11959,4885.0166
11960,4503.6143
11961,4709.653
11962,4695.1714
11963,4991.166
11964,5001.9673
11965,5232.717
11966,5705.7964
11967,6274.9414
11968,5820.2505
11969,4583.2715
11970,3620.3896
11971,3110.2012
11972,2814.0146
11973,2201.8171
11974,1367.0146
11975,679.39874
11976,568.2496
11977,320.81036
11978,371.09995
11979,886.9262
11980,3029.0073
11981,5264.04
11982,5855.8564
11983,5907.8887
11984,4898.705
11985,4501.3823
11986,4802.09
11987,5035.6255
11988,5016.167
11989,5115.5244
11990,5463.171
11991,6206.726
11992,5845.2095
11993,4396.6826
11994,3615.514
11995,2944.3118
11996,2779.9966
11997,2019.3951
11998,1390.2633
11999,903.9955
12000,593.2059
12001,526.1936
12002,516.95715
12003,1002.5349
12004,2964.5469
12005,5325.914
12006,6328.764
12007,5515.8916
12008,5535.193
12009,4926.3696
12010,4556.652
12011,4844.0596
12012,5198.3203
12013,4989.6875
12014,5328.6196
12015,5626.4937
12016,6202.724
12017,5998.024
12018,4531.543
12019,4574.428
12020,4555.283
12021,3517.9495
12022,3483.6018
12023,3535.394
12024,3136.6365
12025,3113.0234
12026,3082.6953
12027,2932.5562
12028,2944.1096
12029,2892.9219
12030,2294.6553
12031,1535.576
12032,1499.9915
12033,818.2336
12034,565.26794
12035,569.00824
12036,444.859
12037,480.24655
12038,479.26483
12039,569.4731
12040,596.7497
12041,531.6961
12042,992.95197
12043,941.4189
12044,2780.3796
12045,2798.8828
12046,5270.391
12047,5340.2085
12048,5315.1147
12049,6199.0645
12050,6127.497
12051,6208.317
12052,5621.6978
12053,5650.7197
12054,5412.5244
12055,4948.488
12056,4992.0977
12057,4531.733
12058,4578.5503
12059,4583.8394
12060,4894.6504
12061,4944.6895
12062,5175.204
12063,5156.5903
12064,5132.967
12065,5418.862
12066,5603.8027
12067,6093.0317
12068,5757.1094
12069,4715.5674
12070,3618.3928
12071,3199.0889
12072,2995.3406
12073,2570.9006
12074,1854.0322
12075,1856.9977
12076,1803.0208
12077,1156.9805
12078,674.87775
12079,719.21515
12080,767.30255
12081,552.25885
12082,564.8773
12083,347.94318
12084,321.1097
12085,361.27368
12086,316.90836
12087,841.43176
12088,849.4458
12089,1751.2135
12090,1811.6664
12091,2634.387
12092,2384.6604
12093,3295.6555
12094,3296.8726
12095,3712.7937
12096,3775.6746
12097,3772.465
12098,4340.015
12099,4411.195
12100,4515.0254
12101,4447.9746
12102,4512.0957
12103,4590.513
12104,4359.9507
12105,3966.8333
12106,3320.343
12107,2939.9524
12108,2929.6504
12109,2733.7124
12110,2044.5714
12111,1437.1798
12112,958.7273
12113,686.5191
12114,432.24432
12115,479.90842
12116,793.147
12117,689.14185
12118,1469.6359
12119,1470.5173
12120,1725.5033
12121,2765.807
12122,3179.9556
12123,3467.6663
12124,3792.9292
12125,3996.4185
12126,4350.1807
12127,4246.082
12128,4247.6104
12129,4337.8076
12130,4466.4385
12131,3671.5552
12132,3284.6145
12133,3001.1165
12134,2584.428
12135,1905.4307
12136,1249.3235
12137,551.7556
12138,474.87225
12139,218.75273
12140,304.1278
12141,809.8037
12142,2768.3206
12143,5213.0166
12144,6223.6436
12145,5281.214
12146,4736.0186
12147,4341.74
12148,4493.487
12149,4826.709
12150,4977.353
12151,5198.0103
12152,5455.519
12153,6059.816
12154,5688.0576
12155,4348.5312
12156,3199.532
12157,2838.6248
12158,2477.011
12159,1932.8851
12160,1241.6938
12161,746.4362
12162,532.8166
12163,410.01138
12164,474.4325
12165,969.8281
12166,2917.3413
12167,5258.7725
12168,5814.555
12169,5418.8994
12170,4937.3813
12171,4498.429
12172,4689.977
12173,5121.736
12174,4977.6973
12175,5203.0166
12176,5581.659
12177,6415.8784
12178,5985.4644
12179,4753.82
12180,3431.3594
12181,3022.1018
12182,2798.0322
12183,2203.4094
12184,1432.8145
12185,796.8009
12186,585.59125
12187,458.98846
12188,537.7637
12189,1011.518
12190,3057.8535
12191,5527.266
12192,5967.166
12193,5587.8877
12194,4975.5776
12195,4644.594
12196,4872.7466
12197,5149.4814
12198,5266.704
12199,5292.8916
12200,5846.3823
12201,6447.3105
12202,5995.1143
12203,4756.2954
12204,3557.391
12205,3135.862
12206,2872.698
12207,2126.419
12208,1441.8264
12209,830.4789
12210,597.49396
12211,463.58154
12212,498.16635
12213,1049.3477
12214,3029.0957
12215,5551.758
12216,6115.4316
12217,5632.6367
12218,5684.871
12219,4976.418
12220,4571.2563
12221,4561.202
12222,4821.4023
12223,4823.4414
12224,4813.305
12225,5024.941
12226,5230.3237
12227,5004.821
12228,4984.626
12229,5088.786
12230,5208.867
12231,5661.5093
12232,6271.4326
12233,5847.5073
12234,5892.8594
12235,4448.6025
12236,4566.3687
12237,3436.8171
12238,3436.2825
12239,2998.6294
12240,2947.8884
12241,2288.1792
12242,2271.9531
12243,1602.9661
12244,1492.7911
12245,739.4022
12246,529.4263
12247,544.1384
12248,476.3019
12249,438.85773
12250,380.51593
12251,470.7692
12252,487.27286
12253,459.2456
12254,900.83936
12255,907.7156
12256,903.6769
12257,2747.832
12258,2887.4946
12259,2771.9146
12260,2713.3926
12261,5286.6025
12262,5287.448
12263,5214.6006
12264,5855.927
12265,5887.86
12266,6159.2803
12267,5442.124
12268,5363.2583
12269,4927.3657
12270,4979.1523
12271,4933.153
12272,4540.262
12273,4608.1597
12274,4557.256
12275,4862.9976
12276,5127.848
12277,5135.9546
12278,5142.6777
12279,5303.3794
12280,5741.847
12281,6212.913
12282,6043.9707
12283,4611.39
12284,4497.843
12285,3557.3381
12286,3064.146
12287,2929.4133
12288,2570.4507
12289,1875.5039
12290,1154.1619
12291,714.46375
12292,496.67255
12293,398.8589
12294,390.65244
12295,877.5867
12296,1825.4135
12297,2387.2537
12298,3323.9949
12299,3720.8152
12300,3758.0347
12301,4147.246
12302,4389.77
12303,4509.0713
12304,4375.241
12305,4308.5566
12306,4595.5796
12307,4293.6377
12308,3934.1814
12309,3187.8186
12310,2859.762
12311,2861.6494
12312,2740.6936
12313,2020.911
12314,1288.7147
12315,747.0198
12316,680.7289
12317,260.22644
12318,242.2154
12319,556.11176
12320,1266.8513
12321,1573.5374
12322,2298.8262
12323,2750.6187
12324,3377.0366
12325,3614.307
12326,3912.2607
12327,4165.309
12328,3994.648
12329,4128.02
12330,4242.012
12331,4171.825
12332,3487.3364
12333,3185.897
12334,2829.059
12335,2483.0947
12336,1762.5671
12337,1126.4557
12338,609.783
12339,491.8447
12340,283.4153
12341,353.0926
12342,521.1166
12343,346.73358
12344,926.88904
12345,1137.6299
12346,2888.7637
12347,2915.0977
12348,5480.0737
12349,5489.2827
12350,6210.8096
12351,6287.06
12352,5430.101
12353,4882.029
12354,4504.6855
12355,4640.8545
12356,4916.5327
12357,4853.0835
12358,5196.5186
12359,5446.8423
12360,6110.3877
12361,5687.3774
12362,4429.222
12363,3203.0154
12364,2797.4207
12365,2557.1887
12366,2031.1774
12367,1161.798
12368,877.9733
12369,410.40048
12370,347.21286
12371,359.54556
12372,852.24023
12373,2820.992
12374,5141.7256
12375,6051.048
12376,5536.114
12377,4902.3228
12378,4545.5654
12379,4799.405
12380,4925.166
12381,4891.0205
12382,5146.5786
12383,5544.5054
12384,6129.842
12385,5642.298
12386,4468.9844
12387,3269.691
12388,2864.7305
12389,2845.125
12390,2144.2842
12391,1318.1763
12392,648.49066
12393,434.29807
12394,529.88666
12395,407.2229
12396,1125.6539
12397,2949.1226
12398,5469.816
12399,5835.9805
12400,5475.391
12401,4814.132
12402,4781.6113
12403,4637.2607
12404,4630.745
12405,4879.779
12406,4740.439
12407,5410.83
12408,5512.81
12409,5520.1807
12410,6114.8833
12411,6168.8037
12412,5988.4863
12413,4381.7974
12414,3356.2407
12415,3020.5137
12416,2623.9133
12417,1853.2134
12418,1332.1583
12419,608.12726
12420,537.4935
12421,422.80457
12422,369.96423
12423,816.14026
12424,2889.229
12425,5404.8823
12426,6030.2783
12427,5415.2563
12428,4736.7993
12429,4488.839
12430,4738.6733
12431,4972.983
12432,4934.4395
12433,5168.277
12434,5179.239
12435,5151.829
12436,5484.787
12437,6119.004
12438,5773.238
12439,4487.062
12440,3451.8738
12441,2829.42
12442,2784.45
12443,2204.439
12444,1481.6829
12445,730.3657
12446,541.0795
12447,448.61853
12448,480.55746
12449,860.07074
12450,2868.7214
12451,5237.6465
12452,6093.2144
12453,5401.75
12454,4935.6943
12455,4450.932
12456,4804.1763
12457,5030.706
12458,5036.7437
12459,5468.1997
12460,5682.6694
12461,6040.036
12462,5613.4487
12463,4533.3506
12464,3503.968
12465,3059.1477
12466,2890.1326
12467,2525.3523
12468,1823.3717
12469,1111.6774
12470,653.5923
12471,355.7773
12472,143.02223
12473,261.9019
12474,737.13086
12475,1842.3428
12476,2356.8762
12477,3247.5305
12478,3649.7454
12479,3761.475
12480,3945.8167
12481,4196.461
12482,4311.4556
12483,4366.295
12484,4370.2236
12485,4389.1025
12486,4149.0513
12487,3753.48
12488,3113.4512
12489,2797.8398
12490,2866.0774
12491,2816.4424
12492,2619.079
12493,1823.7183
12494,1222.9414
12495,736.4256
12496,498.83957
12497,203.41125
12498,279.3748
12499,571.4135
12500,1277.6542
12501,1599.7441
12502,1548.7882
12503,2254.3752
12504,2368.9648
12505,2892.3635
12506,3208.9404
12507,3691.0735
12508,3847.698
12509,4052.6611
12510,4046.4546
12511,4167.198
12512,4160.8735
12513,4134.751
12514,4182.9893
12515,4154.8223
12516,4089.4214
12517,4102.5454
12518,3353.5464
12519,3003.0918
12520,2858.782
12521,2373.3647
12522,1679.2021
12523,1104.698
12524,501.24255
12525,372.30807
12526,332.6333
12527,296.0469
12528,816.3448
12529,2725.6365
12530,5221.4595
12531,5363.2295
12532,5930.552
12533,5308.8555
12534,4735.8115
12535,4370.1343
12536,4546.1553
12537,4830.357
12538,4757.898
12539,5150.602
12540,5419.4893
12541,6122.437
12542,5679.5137
12543,4349.9604
12544,3297.434
12545,2769.9167
12546,2461.2676
12547,1910.005
12548,1167.5461
12549,791.1142
12550,640.35095
12551,523.4945
12552,577.5477
12553,1060.1774
12554,3029.3623
12555,5433.387
12556,5925.767
12557,5658.796
12558,4942.7925
12559,4564.712
12560,4814.239
12561,5102.1265
12562,4991.026
12563,5295.751
12564,5593.0903
12565,6242.263
12566,5777.0464
12567,4552.9688
12568,3430.9543
12569,3065.0593
12570,2835.1763
12571,2285.0688
12572,1495.038
12573,842.28
12574,614.4401
12575,483.91254
12576,556.5971
12577,1033.4961
12578,2986.4785
12579,3000.8699
12580,5398.776
12581,5431.6865
12582,6185.7837
12583,6152.6724
12584,5715.1924
12585,5071.1934
12586,4970.2827
12587,4620.0654
12588,4885.228
12589,5103.9883
12590,5078.7056
12591,5378.8022
12592,5738.676
12593,5741.9604
12594,6286.182
12595,5952.871
12596,4672.274
12597,3491.0127
12598,3033.1606
12599,2764.3193
12600,2041.8403
12601,1414.1202
12602,783.45245
12603,615.30695
12604,530.61334
12605,508.8779
12606,1029.2606
12607,2967.522
12608,5429.5264
12609,6397.8184
12610,5600.906
12611,4961.5566
12612,4601.2925
12613,4901.8994
12614,5158.4917
12615,5080.375
12616,5366.881
12617,5749.0503
12618,6373.2817
12619,5945.76
12620,4684.7896
12621,3562.8179
12622,3128.93
12623,2993.5454
12624,2461.4841
12625,1636.8456
12626,779.83044
12627,733.56036
12628,598.2268
12629,666.70953
12630,990.4969
12631,2841.3862
12632,5571.9556
12633,6241.992
12634,5476.5054
12635,5025.7256
12636,4555.4507
12637,4704.8335
12638,4858.8955
12639,5060.9766
12640,4967.8887
12641,5146.3706
12642,5275.8364
12643,5494.984
12644,5868.6025
12645,6339.9575
12646,5800.0146
12647,4740.263
12648,3770.6052
12649,3240.9282
12650,3016.05
12651,2911.2993
12652,2973.173
12653,2463.6948
12654,2458.4355
12655,2575.4768
12656,1943.9564
12657,1842.4043
12658,1211.8022
12659,1231.1624
12660,880.50024
12661,830.90875
12662,621.1157
12663,414.90823
12664,470.6462
12665,888.08136
12666,1888.2925
12667,1896.7303
12668,2443.467
12669,3570.6172
12670,3364.465
12671,3768.986
12672,3946.292
12673,4329.7417
12674,4304.651
12675,4416.5786
12676,4472.354
12677,4495.6494
12678,4510.191
12679,4485.391
12680,4543.064
12681,4533.645
12682,4655.899
12683,4602.5024
12684,4500.3594
12685,4009.3997
12686,3293.9807
12687,2824.3142
12688,2994.665
12689,2870.2542
12690,2069.1914
12691,1418.0931
12692,1013.2895
12693,719.6956
12694,424.95502
12695,636.9097
12696,275.64667
12697,701.4167
12698,1446.8844
12699,1497.0641
12700,1697.9164
12701,2631.2285
12702,3098.3767
12703,3477.852
12704,3867.2095
12705,4074.463
12706,4188.8984
12707,4207.883
12708,4340.0
12709,4431.7114
12710,4338.943
12711,3680.0332
12712,3371.0203
12713,2994.31
12714,2437.9707
12715,1829.5365
12716,1263.2031
12717,662.39606
12718,448.7003
12719,309.56375
12720,435.6751
12721,430.76062
12722,955.6976
12723,1062.8923
12724,2750.3005
12725,2680.4258
12726,5330.7207
12727,5323.776
12728,5966.9253
12729,5992.581
12730,5467.4316
12731,5336.1304
12732,4801.743
12733,4729.1816
12734,4359.744
12735,4537.6455
12736,4829.3965
12737,4852.512
12738,5114.5117
12739,5561.418
12740,6137.5225
12741,5675.353
12742,4433.207
12743,3413.0435
12744,2794.7913
12745,2484.8313
12746,1949.7839
12747,1375.3362
12748,845.3758
12749,621.71826
12750,556.26904
12751,592.4917
12752,1024.7064
12753,3041.8147
12754,5411.5044
12755,5441.8438
12756,4631.632
12757,4781.8896
12758,4772.2373
12759,5131.541
12760,5131.9263
12761,4987.719
12762,4978.2646
12763,4969.5967
12764,5332.902
12765,5289.0645
12766,5830.1387
12767,5636.3506
12768,6433.629
12769,5899.7896
12770,4649.5337
12771,3482.428
12772,3117.6938
12773,2902.3428
12774,2214.2207
12775,1500.115
12776,837.0968
12777,627.73083
12778,517.19995
12779,528.0691
12780,565.0308
12781,1214.261
12782,1026.8253
12783,3017.0198
12784,5522.8203
12785,6120.921
12786,5772.4814
12787,4993.968
12788,4647.76
12789,4895.9043
12790,5289.6035
12791,5042.017
12792,5321.023
12793,5617.0674
12794,6294.835
12795,5940.569
12796,4676.301
12797,3446.142
12798,3001.3367
12799,2848.4917
12800,2120.8464
12801,1519.7537
12802,832.39966
12803,659.1092
12804,519.3242
12805,539.64575
12806,571.9057
12807,542.59546
12808,1004.86255
12809,981.46545
12810,2966.7363
12811,2931.3132
12812,5405.5884
12813,5632.405
12814,6129.961
12815,6200.862
12816,5735.886
12817,5831.1455
12818,5033.26
12819,4722.644
12820,4964.0366
12821,5216.4463
12822,5075.451
12823,5260.9946
12824,5714.031
12825,6320.9253
12826,5846.897
12827,4630.4336
12828,3585.12
12829,3212.3328
12830,3025.5364
12831,2475.4668
12832,1624.1251
12833,883.6513
12834,656.17346
12835,502.95062
12836,602.2978
12837,945.0474
12838,2790.1992
12839,2797.2556
12840,5397.2007
12841,5983.2847
12842,5851.513
12843,5012.1
12844,4697.3247
12845,5024.8843
12846,5206.8926
12847,5145.64
12848,5425.152
12849,5709.8657
12850,6069.499
12851,5834.3047
12852,4668.436
12853,3618.599
12854,3330.964
12855,2970.07
12856,2598.2505
12857,2084.777
